seqnames	start	end	width	strand	ID	type	counts	frequency
11	50135000	50137000	2001	*	11_50135000_50137000	gain	13	0.22
11	50337000	50355000	18001	*	11_50337000_50355000	gain	2	0.03
11	50649000	50651000	2001	*	11_50649000_50651000	gain	57	0.95
11	50649000	50783000	134001	*	11_50649000_50783000	gain	3	0.05
11	50651000	50722000	71001	*	11_50651000_50722000	gain	3	0.05
11	50687000	50689000	2001	*	11_50687000_50689000	gain	10	0.17
11	50687000	50690000	3001	*	11_50687000_50690000	gain	10	0.17
11	50687000	50700000	13001	*	11_50687000_50700000	gain	9	0.15
11	50687000	50702000	15001	*	11_50687000_50702000	gain	10	0.17
11	50687000	50731000	44001	*	11_50687000_50731000	gain	8	0.13
11	50687000	50768000	81001	*	11_50687000_50768000	gain	6	0.1
11	50687000	50783000	96001	*	11_50687000_50783000	gain	4	0.07
11	50689000	50722000	33001	*	11_50689000_50722000	gain	10	0.17
11	50689000	50768000	79001	*	11_50689000_50768000	gain	6	0.1
11	50698000	50701000	3001	*	11_50698000_50701000	gain	19	0.32
11	50698000	50702000	4001	*	11_50698000_50702000	gain	17	0.28
11	50700000	50701000	1001	*	11_50700000_50701000	gain	15	0.25
11	50712000	50722000	10001	*	11_50712000_50722000	gain	36	0.6
11	50712000	50768000	56001	*	11_50712000_50768000	gain	31	0.52
11	50712000	50772000	60001	*	11_50712000_50772000	gain	26	0.43
11	50712000	50783000	71001	*	11_50712000_50783000	gain	5	0.08
11	50713000	50722000	9001	*	11_50713000_50722000	gain	35	0.58
11	50713000	50768000	55001	*	11_50713000_50768000	gain	31	0.52
11	50713000	50772000	59001	*	11_50713000_50772000	gain	26	0.43
11	50713000	50782000	69001	*	11_50713000_50782000	gain	5	0.08
11	50715000	50717000	2001	*	11_50715000_50717000	gain	4	0.07
11	50715000	50722000	7001	*	11_50715000_50722000	gain	35	0.58
11	50722000	50731000	9001	*	11_50722000_50731000	gain	59	0.98
11	50727000	50742000	15001	*	11_50727000_50742000	gain	18	0.3
11	50731000	50740000	9001	*	11_50731000_50740000	gain	9	0.15
11	50731000	50742000	11001	*	11_50731000_50742000	gain	9	0.15
11	50740000	50741000	1001	*	11_50740000_50741000	gain	3	0.05
11	50740000	50742000	2001	*	11_50740000_50742000	gain	3	0.05
11	50740000	50768000	28001	*	11_50740000_50768000	gain	55	0.92
11	50740000	50772000	32001	*	11_50740000_50772000	gain	43	0.72
11	50742000	50749000	7001	*	11_50742000_50749000	gain	56	0.93
11	50749000	50753000	4001	*	11_50749000_50753000	gain	27	0.45
11	50749000	50759000	10001	*	11_50749000_50759000	gain	58	0.97
11	50749000	50763000	14001	*	11_50749000_50763000	gain	56	0.93
11	50749000	50766000	17001	*	11_50749000_50766000	gain	56	0.93
11	50749000	50768000	19001	*	11_50749000_50768000	gain	56	0.93
11	50749000	50772000	23001	*	11_50749000_50772000	gain	59	0.98
11	50752000	50754000	2001	*	11_50752000_50754000	gain	3	0.05
11	50753000	50754000	1001	*	11_50753000_50754000	gain	3	0.05
11	50754000	50756000	2001	*	11_50754000_50756000	gain	3	0.05
11	50758000	50759000	1001	*	11_50758000_50759000	gain	16	0.27
11	50759000	50763000	4001	*	11_50759000_50763000	gain	5	0.08
11	50763000	50765000	2001	*	11_50763000_50765000	gain	44	0.73
11	51567000	51593000	26001	*	11_51567000_51593000	gain	40	0.67
11	51568000	51578000	10001	*	11_51568000_51578000	gain	40	0.67
11	51568000	51579000	11001	*	11_51568000_51579000	gain	40	0.67
11	51575000	51579000	4001	*	11_51575000_51579000	gain	33	0.55
11	51578000	51593000	15001	*	11_51578000_51593000	gain	34	0.57
11	54933000	54934000	1001	*	11_54933000_54934000	gain	2	0.03
11	54933000	54942000	9001	*	11_54933000_54942000	gain	2	0.03
11	54941000	54942000	1001	*	11_54941000_54942000	gain	39	0.65
11	54989000	55007000	18001	*	11_54989000_55007000	gain	2	0.03
11	54989000	55031000	42001	*	11_54989000_55031000	gain	27	0.45
11	54990000	55008000	18001	*	11_54990000_55008000	gain	2	0.03
11	55006000	55028000	22001	*	11_55006000_55028000	gain	56	0.93
11	55007000	55016000	9001	*	11_55007000_55016000	gain	59	0.98
11	55010000	55012000	2001	*	11_55010000_55012000	gain	6	0.1
11	55012000	55016000	4001	*	11_55012000_55016000	gain	36	0.6
11	55016000	55027000	11001	*	11_55016000_55027000	gain	59	0.98
11	55021000	55022000	1001	*	11_55021000_55022000	gain	4	0.07
11	56464000	56476000	12001	*	11_56464000_56476000	gain	60	1
11	60970000	61012000	42001	*	11_60970000_61012000	gain	8	0.13
11	63185000	63204000	19001	*	11_63185000_63204000	gain	9	0.15
11	70217000	70218000	1001	*	11_70217000_70218000	gain	57	0.95
11	74113000	74114000	1001	*	11_74113000_74114000	gain	11	0.18
11	85195000	85196000	1001	*	11_85195000_85196000	gain	31	0.52
11	89171000	89172000	1001	*	11_89171000_89172000	gain	7	0.12
11	89476000	89550000	74001	*	11_89476000_89550000	gain	10	0.17
11	89476000	89554000	78001	*	11_89476000_89554000	gain	10	0.17
11	89533000	89550000	17001	*	11_89533000_89550000	gain	4	0.07
11	89592000	89647000	55001	*	11_89592000_89647000	gain	21	0.35
11	89741000	89760000	19001	*	11_89741000_89760000	gain	9	0.15
11	89742000	89760000	18001	*	11_89742000_89760000	gain	9	0.15
11	93966000	93973000	7001	*	11_93966000_93973000	gain	40	0.67
11	98787000	98789000	2001	*	11_98787000_98789000	gain	16	0.27
11	102601000	102602000	1001	*	11_102601000_102602000	gain	2	0.03
11	106579000	106580000	1001	*	11_106579000_106580000	gain	14	0.23
11	107652000	107671000	19001	*	11_107652000_107671000	gain	4	0.07
11	114419000	114420000	1001	*	11_114419000_114420000	gain	8	0.13
11	114419000	114425000	6001	*	11_114419000_114425000	gain	60	1
11	114420000	114425000	5001	*	11_114420000_114425000	gain	60	1
11	114431000	114434000	3001	*	11_114431000_114434000	gain	36	0.6
11	114472000	114473000	1001	*	11_114472000_114473000	gain	23	0.38
11	121056000	121057000	1001	*	11_121056000_121057000	gain	9	0.15
11	124783000	124785000	2001	*	11_124783000_124785000	gain	15	0.25
11	129541000	129542000	1001	*	11_129541000_129542000	gain	37	0.62
11	131924000	131930000	6001	*	11_131924000_131930000	gain	3	0.05
11	134709000	134710000	1001	*	11_134709000_134710000	gain	4	0.07
11	134721000	134722000	1001	*	11_134721000_134722000	gain	3	0.05
12	83000	85000	2001	*	12_83000_85000	gain	6	0.1
12	163000	170000	7001	*	12_163000_170000	gain	7	0.12
12	529000	531000	2001	*	12_529000_531000	gain	4	0.07
12	1194000	1195000	1001	*	12_1194000_1195000	gain	17	0.28
12	2364000	2366000	2001	*	12_2364000_2366000	gain	60	1
12	2648000	2649000	1001	*	12_2648000_2649000	gain	22	0.37
12	2865000	2867000	2001	*	12_2865000_2867000	gain	2	0.03
12	6040000	6042000	2001	*	12_6040000_6042000	gain	8	0.13
12	7993000	8124000	131001	*	12_7993000_8124000	gain	2	0.03
12	8353000	8392000	39001	*	12_8353000_8392000	gain	13	0.22
12	11218000	11225000	7001	*	12_11218000_11225000	gain	8	0.13
12	11218000	11241000	23001	*	12_11218000_11241000	gain	8	0.13
12	11225000	11240000	15001	*	12_11225000_11240000	gain	6	0.1
12	11505000	11546000	41001	*	12_11505000_11546000	gain	5	0.08
12	19468000	19580000	112001	*	12_19468000_19580000	gain	5	0.08
12	26188000	26189000	1001	*	12_26188000_26189000	gain	12	0.2
12	31265000	31408000	143001	*	12_31265000_31408000	gain	7	0.12
12	31271000	31274000	3001	*	12_31271000_31274000	gain	2	0.03
12	33522000	34367000	845001	*	12_33522000_34367000	gain	2	0.03
12	34367000	34372000	5001	*	12_34367000_34372000	gain	60	1
12	34372000	34404000	32001	*	12_34372000_34404000	gain	2	0.03
12	34404000	34408000	4001	*	12_34404000_34408000	gain	60	1
12	34408000	34808000	400001	*	12_34408000_34808000	gain	2	0.03
12	34412000	34414000	2001	*	12_34412000_34414000	gain	46	0.77
12	34414000	34808000	394001	*	12_34414000_34808000	gain	2	0.03
12	34430000	34431000	1001	*	12_34430000_34431000	gain	25	0.42
12	34830000	34840000	10001	*	12_34830000_34840000	gain	24	0.4
12	34830000	34856000	26001	*	12_34830000_34856000	gain	24	0.4
12	34831000	34840000	9001	*	12_34831000_34840000	gain	24	0.4
12	34840000	34854000	14001	*	12_34840000_34854000	gain	24	0.4
12	34842000	34844000	2001	*	12_34842000_34844000	gain	2	0.03
12	34842000	34845000	3001	*	12_34842000_34845000	gain	2	0.03
12	34844000	34845000	1001	*	12_34844000_34845000	gain	2	0.03
12	37990000	37992000	2001	*	12_37990000_37992000	gain	38	0.63
12	37990000	38006000	16001	*	12_37990000_38006000	gain	59	0.98
12	37990000	38010000	20001	*	12_37990000_38010000	gain	59	0.98
12	37990000	38020000	30001	*	12_37990000_38020000	gain	50	0.83
12	37990000	38051000	61001	*	12_37990000_38051000	gain	10	0.17
12	37990000	38134000	144001	*	12_37990000_38134000	gain	2	0.03
12	37991000	38041000	50001	*	12_37991000_38041000	gain	24	0.4
12	37992000	38006000	14001	*	12_37992000_38006000	gain	58	0.97
12	37994000	38006000	12001	*	12_37994000_38006000	gain	58	0.97
12	37996000	38006000	10001	*	12_37996000_38006000	gain	58	0.97
12	38000000	38006000	6001	*	12_38000000_38006000	gain	57	0.95
12	38006000	38009000	3001	*	12_38006000_38009000	gain	58	0.97
12	38006000	38010000	4001	*	12_38006000_38010000	gain	58	0.97
12	38009000	38047000	38001	*	12_38009000_38047000	gain	41	0.68
12	38010000	38016000	6001	*	12_38010000_38016000	gain	9	0.15
12	38010000	38020000	10001	*	12_38010000_38020000	gain	24	0.4
12	38010000	38049000	39001	*	12_38010000_38049000	gain	41	0.68
12	38014000	38051000	37001	*	12_38014000_38051000	gain	41	0.68
12	38016000	38017000	1001	*	12_38016000_38017000	gain	26	0.43
12	38016000	38020000	4001	*	12_38016000_38020000	gain	30	0.5
12	38016000	38049000	33001	*	12_38016000_38049000	gain	41	0.68
12	38016000	38051000	35001	*	12_38016000_38051000	gain	41	0.68
12	38017000	38049000	32001	*	12_38017000_38049000	gain	41	0.68
12	38033000	38035000	2001	*	12_38033000_38035000	gain	12	0.2
12	38033000	38049000	16001	*	12_38033000_38049000	gain	59	0.98
12	38033000	38051000	18001	*	12_38033000_38051000	gain	59	0.98
12	38033000	38134000	101001	*	12_38033000_38134000	gain	12	0.2
12	38035000	38049000	14001	*	12_38035000_38049000	gain	59	0.98
12	38040000	38041000	1001	*	12_38040000_38041000	gain	13	0.22
12	38040000	38049000	9001	*	12_38040000_38049000	gain	51	0.85
12	38043000	38049000	6001	*	12_38043000_38049000	gain	53	0.88
12	38043000	38051000	8001	*	12_38043000_38051000	gain	53	0.88
12	38047000	38051000	4001	*	12_38047000_38051000	gain	59	0.98
12	38051000	38092000	41001	*	12_38051000_38092000	gain	6	0.1
12	38051000	38093000	42001	*	12_38051000_38093000	gain	6	0.1
12	38051000	38096000	45001	*	12_38051000_38096000	gain	6	0.1
12	38062000	38063000	1001	*	12_38062000_38063000	gain	3	0.05
12	38074000	38075000	1001	*	12_38074000_38075000	gain	11	0.18
12	38083000	38134000	51001	*	12_38083000_38134000	gain	48	0.8
12	38083000	38146000	63001	*	12_38083000_38146000	gain	45	0.75
12	38087000	38124000	37001	*	12_38087000_38124000	gain	59	0.98
12	38089000	38096000	7001	*	12_38089000_38096000	gain	39	0.65
12	38089000	38124000	35001	*	12_38089000_38124000	gain	60	1
12	38089000	38134000	45001	*	12_38089000_38134000	gain	55	0.92
12	38089000	38146000	57001	*	12_38089000_38146000	gain	46	0.77
12	38092000	38099000	7001	*	12_38092000_38099000	gain	50	0.83
12	38092000	38124000	32001	*	12_38092000_38124000	gain	60	1
12	38092000	38127000	35001	*	12_38092000_38127000	gain	60	1
12	38092000	38134000	42001	*	12_38092000_38134000	gain	56	0.93
12	38092000	38146000	54001	*	12_38092000_38146000	gain	46	0.77
12	38093000	38094000	1001	*	12_38093000_38094000	gain	6	0.1
12	38093000	38099000	6001	*	12_38093000_38099000	gain	51	0.85
12	38093000	38127000	34001	*	12_38093000_38127000	gain	60	1
12	38093000	38134000	41001	*	12_38093000_38134000	gain	56	0.93
12	38094000	38124000	30001	*	12_38094000_38124000	gain	60	1
12	38096000	38099000	3001	*	12_38096000_38099000	gain	46	0.77
12	38099000	38124000	25001	*	12_38099000_38124000	gain	60	1
12	38101000	38124000	23001	*	12_38101000_38124000	gain	60	1
12	38101000	38127000	26001	*	12_38101000_38127000	gain	60	1
12	38103000	38124000	21001	*	12_38103000_38124000	gain	60	1
12	38104000	38124000	20001	*	12_38104000_38124000	gain	60	1
12	38110000	38124000	14001	*	12_38110000_38124000	gain	58	0.97
12	38114000	38117000	3001	*	12_38114000_38117000	gain	7	0.12
12	38115000	38116000	1001	*	12_38115000_38116000	gain	7	0.12
12	38116000	38124000	8001	*	12_38116000_38124000	gain	49	0.82
12	38120000	38127000	7001	*	12_38120000_38127000	gain	60	1
12	38121000	38124000	3001	*	12_38121000_38124000	gain	25	0.42
12	38121000	38127000	6001	*	12_38121000_38127000	gain	60	1
12	38123000	38127000	4001	*	12_38123000_38127000	gain	60	1
12	38124000	38127000	3001	*	12_38124000_38127000	gain	60	1
12	38127000	38131000	4001	*	12_38127000_38131000	gain	34	0.57
12	38127000	38132000	5001	*	12_38127000_38132000	gain	34	0.57
12	38127000	38134000	7001	*	12_38127000_38134000	gain	38	0.63
12	38127000	38146000	19001	*	12_38127000_38146000	gain	24	0.4
12	38131000	38134000	3001	*	12_38131000_38134000	gain	43	0.72
12	38223000	38227000	4001	*	12_38223000_38227000	gain	2	0.03
12	38246000	38250000	4001	*	12_38246000_38250000	gain	5	0.08
12	38256000	38258000	2001	*	12_38256000_38258000	gain	3	0.05
12	38379000	38400000	21001	*	12_38379000_38400000	gain	3	0.05
12	38379000	38401000	22001	*	12_38379000_38401000	gain	3	0.05
12	38453000	38454000	1001	*	12_38453000_38454000	gain	50	0.83
12	38463000	38465000	2001	*	12_38463000_38465000	gain	4	0.07
12	38482000	38484000	2001	*	12_38482000_38484000	gain	3	0.05
12	38493000	38494000	1001	*	12_38493000_38494000	gain	29	0.48
12	38493000	38503000	10001	*	12_38493000_38503000	gain	40	0.67
12	38532000	38537000	5001	*	12_38532000_38537000	gain	4	0.07
12	38536000	38537000	1001	*	12_38536000_38537000	gain	27	0.45
12	38542000	38544000	2001	*	12_38542000_38544000	gain	40	0.67
12	40876000	40884000	8001	*	12_40876000_40884000	gain	7	0.12
12	42477000	42480000	3001	*	12_42477000_42480000	gain	8	0.13
12	52689000	52783000	94001	*	12_52689000_52783000	gain	3	0.05
12	58216000	58218000	2001	*	12_58216000_58218000	gain	58	0.97
12	68671000	68672000	1001	*	12_68671000_68672000	gain	7	0.12
12	70510000	70520000	10001	*	12_70510000_70520000	gain	2	0.03
12	80155000	80163000	8001	*	12_80155000_80163000	gain	10	0.17
12	101545000	101548000	3001	*	12_101545000_101548000	gain	5	0.08
12	102284000	102285000	1001	*	12_102284000_102285000	gain	13	0.22
12	110825000	110826000	1001	*	12_110825000_110826000	gain	31	0.52
12	110945000	110946000	1001	*	12_110945000_110946000	gain	15	0.25
12	124923000	124924000	1001	*	12_124923000_124924000	gain	39	0.65
12	127650000	127651000	1001	*	12_127650000_127651000	gain	54	0.9
12	129572000	129574000	2001	*	12_129572000_129574000	gain	2	0.03
12	130876000	130878000	2001	*	12_130876000_130878000	gain	10	0.17
12	131130000	131131000	1001	*	12_131130000_131131000	gain	13	0.22
12	131779000	131782000	3001	*	12_131779000_131782000	gain	3	0.05
12	131792000	131798000	6001	*	12_131792000_131798000	gain	4	0.07
12	132061000	132062000	1001	*	12_132061000_132062000	gain	5	0.08
12	132064000	132068000	4001	*	12_132064000_132068000	gain	4	0.07
12	132072000	132074000	2001	*	12_132072000_132074000	gain	45	0.75
12	132111000	132112000	1001	*	12_132111000_132112000	gain	17	0.28
12	132137000	132148000	11001	*	12_132137000_132148000	gain	22	0.37
12	132633000	132635000	2001	*	12_132633000_132635000	gain	8	0.13
13	19096000	19102000	6001	*	13_19096000_19102000	gain	36	0.6
13	19359000	19376000	17001	*	13_19359000_19376000	gain	2	0.03
13	19446000	19448000	2001	*	13_19446000_19448000	gain	38	0.63
13	19641000	19653000	12001	*	13_19641000_19653000	gain	60	1
13	19711000	19713000	2001	*	13_19711000_19713000	gain	13	0.22
13	20370000	20372000	2001	*	13_20370000_20372000	gain	58	0.97
13	21816000	21818000	2001	*	13_21816000_21818000	gain	5	0.08
13	21950000	21953000	3001	*	13_21950000_21953000	gain	20	0.33
13	23095000	23107000	12001	*	13_23095000_23107000	gain	4	0.07
13	23535000	23542000	7001	*	13_23535000_23542000	gain	17	0.28
13	24764000	24765000	1001	*	13_24764000_24765000	gain	20	0.33
13	28033000	28034000	1001	*	13_28033000_28034000	gain	58	0.97
13	31411000	31419000	8001	*	13_31411000_31419000	gain	9	0.15
13	36530000	36533000	3001	*	13_36530000_36533000	gain	17	0.28
13	52802000	52812000	10001	*	13_52802000_52812000	gain	2	0.03
13	52821000	52911000	90001	*	13_52821000_52911000	gain	5	0.08
13	52839000	52863000	24001	*	13_52839000_52863000	gain	27	0.45
13	52839000	52864000	25001	*	13_52839000_52864000	gain	27	0.45
13	57713000	57716000	3001	*	13_57713000_57716000	gain	14	0.23
13	57713000	57721000	8001	*	13_57713000_57721000	gain	16	0.27
13	57713000	57747000	34001	*	13_57713000_57747000	gain	35	0.58
13	57714000	57716000	2001	*	13_57714000_57716000	gain	7	0.12
13	57714000	57721000	7001	*	13_57714000_57721000	gain	15	0.25
13	57715000	57721000	6001	*	13_57715000_57721000	gain	15	0.25
13	57716000	57721000	5001	*	13_57716000_57721000	gain	14	0.23
13	57716000	57746000	30001	*	13_57716000_57746000	gain	35	0.58
13	57721000	57723000	2001	*	13_57721000_57723000	gain	14	0.23
13	57726000	57729000	3001	*	13_57726000_57729000	gain	3	0.05
13	57726000	57730000	4001	*	13_57726000_57730000	gain	3	0.05
13	57728000	57730000	2001	*	13_57728000_57730000	gain	3	0.05
13	57729000	57735000	6001	*	13_57729000_57735000	gain	4	0.07
13	63602000	63604000	2001	*	13_63602000_63604000	gain	3	0.05
13	63602000	63621000	19001	*	13_63602000_63621000	gain	53	0.88
13	63602000	63649000	47001	*	13_63602000_63649000	gain	60	1
13	63603000	63621000	18001	*	13_63603000_63621000	gain	53	0.88
13	63608000	63621000	13001	*	13_63608000_63621000	gain	55	0.92
13	63609000	63621000	12001	*	13_63609000_63621000	gain	55	0.92
13	63614000	63621000	7001	*	13_63614000_63621000	gain	52	0.87
13	63621000	63638000	17001	*	13_63621000_63638000	gain	60	1
13	63621000	63649000	28001	*	13_63621000_63649000	gain	60	1
13	63638000	63639000	1001	*	13_63638000_63639000	gain	4	0.07
13	63638000	63644000	6001	*	13_63638000_63644000	gain	9	0.15
13	64330000	64334000	4001	*	13_64330000_64334000	gain	2	0.03
13	71428000	71429000	1001	*	13_71428000_71429000	gain	6	0.1
13	76893000	76894000	1001	*	13_76893000_76894000	gain	4	0.07
13	80392000	80396000	4001	*	13_80392000_80396000	gain	3	0.05
13	102343000	102344000	1001	*	13_102343000_102344000	gain	4	0.07
13	109870000	109871000	1001	*	13_109870000_109871000	gain	27	0.45
13	110346000	110347000	1001	*	13_110346000_110347000	gain	31	0.52
13	111036000	111039000	3001	*	13_111036000_111039000	gain	2	0.03
13	111132000	111134000	2001	*	13_111132000_111134000	gain	5	0.08
13	111992000	111994000	2001	*	13_111992000_111994000	gain	15	0.25
13	112220000	112222000	2001	*	13_112220000_112222000	gain	3	0.05
13	112930000	112950000	20001	*	13_112930000_112950000	gain	20	0.33
13	112930000	112958000	28001	*	13_112930000_112958000	gain	17	0.28
13	112930000	112967000	37001	*	13_112930000_112967000	gain	16	0.27
13	112930000	112970000	40001	*	13_112930000_112970000	gain	16	0.27
13	112931000	112935000	4001	*	13_112931000_112935000	gain	8	0.13
13	112931000	112950000	19001	*	13_112931000_112950000	gain	20	0.33
13	112932000	112935000	3001	*	13_112932000_112935000	gain	8	0.13
13	112932000	112950000	18001	*	13_112932000_112950000	gain	20	0.33
13	112932000	112967000	35001	*	13_112932000_112967000	gain	24	0.4
13	112932000	112970000	38001	*	13_112932000_112970000	gain	16	0.27
13	112938000	112966000	28001	*	13_112938000_112966000	gain	27	0.45
13	112938000	112967000	29001	*	13_112938000_112967000	gain	27	0.45
13	112939000	112943000	4001	*	13_112939000_112943000	gain	22	0.37
13	112939000	112950000	11001	*	13_112939000_112950000	gain	34	0.57
13	112939000	112952000	13001	*	13_112939000_112952000	gain	34	0.57
13	112939000	112965000	26001	*	13_112939000_112965000	gain	27	0.45
13	112939000	112967000	28001	*	13_112939000_112967000	gain	27	0.45
13	112942000	112950000	8001	*	13_112942000_112950000	gain	33	0.55
13	112943000	112950000	7001	*	13_112943000_112950000	gain	33	0.55
13	112946000	112950000	4001	*	13_112946000_112950000	gain	25	0.42
13	112946000	112952000	6001	*	13_112946000_112952000	gain	30	0.5
13	112946000	112965000	19001	*	13_112946000_112965000	gain	26	0.43
13	112950000	112951000	1001	*	13_112950000_112951000	gain	32	0.53
13	112950000	112952000	2001	*	13_112950000_112952000	gain	37	0.62
13	112951000	112957000	6001	*	13_112951000_112957000	gain	24	0.4
13	112951000	112959000	8001	*	13_112951000_112959000	gain	24	0.4
